accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_age_days,days_since_last_review,avg_review_score,accommodates_bedrooms,min_nights_reviews,season,distance_to_center_km,host_is_superhost,instant_bookable,host_has_profile_pic_binary,host_identity_verified_binary,Has_Wifi,Has_Kitchen,Has_Heating,Has_TV,Has_Essentials,Has_Hair_Dryer,Has_Iron,Has_Free_Parking,Has_Hangers,Has_Laptop_Friendly_Workspace,price
6,1.0,1.0,2.0,1,14,21,5.0,187,44.0,4.945714285714286,6.0,21,1.0,8.04983448240897,t,f,1,1,0,0,0,0,0,0,0,0,0,0,178.0
2,1.0,1.0,1.0,90,365,1,5.0,276,128.0,5.0,2.0,90,0.0,7.56497161494966,f,t,1,1,0,0,0,0,0,0,0,0,0,0,43.0
3,1.0,2.0,2.0,3,90,0,4.89,1760,0.0,4.892857142857143,6.0,0,,0.6957512515241673,t,f,1,1,0,0,0,0,0,0,0,0,0,0,207.0
3,1.0,1.0,1.0,2,365,14,4.57,162,19.0,4.55,3.0,28,2.0,1.1013586039145864,t,f,0,1,0,0,0,0,0,0,0,0,0,0,225.0
8,2.0,3.0,3.0,2,1125,15,4.93,162,15.0,4.865714285714286,24.0,30,2.0,1.0523520090202452,f,f,1,1,0,0,0,0,0,0,0,0,0,0,625.0
1,1.0,1.0,1.0,90,365,0,4.89,5166,0.0,4.892857142857143,1.0,0,,6.7532312601249425,f,f,1,1,0,0,0,0,0,0,0,0,0,0,50.0
2,1.0,1.0,1.0,90,730,1,5.0,2888,23.0,4.857142857142857,2.0,90,2.0,3.3647016479155356,t,f,1,1,0,0,0,0,0,0,0,0,0,0,198.0
2,0.5,1.0,1.0,1,365,1,5.0,455,157.0,4.571428571428571,2.0,1,0.0,6.615176730170965,t,f,1,1,0,0,0,0,0,0,0,0,0,0,108.0
6,2.0,2.0,2.0,90,365,1,5.0,2387,126.0,5.0,12.0,90,0.0,0.8634173239192323,f,t,1,1,0,0,0,0,0,0,0,0,0,0,354.0
2,1.0,1.0,1.0,90,365,0,4.89,730,0.0,4.892857142857143,2.0,0,,6.704714993166561,f,t,1,1,0,0,0,0,0,0,0,0,0,0,45.0
5,1.0,2.0,3.0,1,365,22,5.0,909,8.0,4.9799999999999995,10.0,22,2.0,4.471186169164331,t,t,1,1,0,0,0,0,0,0,0,0,0,0,297.0
2,1.0,1.0,1.0,1,365,4,3.5,205,10.0,3.7142857142857144,2.0,4,2.0,6.571582784278818,f,f,0,1,0,0,0,0,0,0,0,0,0,0,96.0
3,1.0,2.0,2.0,1,365,18,4.83,3036,20.0,4.894285714285715,6.0,18,2.0,7.05160057651054,t,f,1,1,0,0,0,0,0,0,0,0,0,0,128.0
2,1.0,1.0,1.0,2,28,0,4.89,711,0.0,4.892857142857143,2.0,0,,5.504325990756411,f,t,1,1,0,0,0,0,0,0,0,0,0,0,80.0
4,1.0,2.0,2.0,90,730,0,4.89,2888,0.0,4.892857142857143,8.0,0,,3.1580049773319283,t,f,1,1,0,0,0,0,0,0,0,0,0,0,238.0
4,2.0,2.0,2.0,3,40,13,5.0,1347,5.0,4.965714285714285,8.0,39,2.0,0.9936249013596616,f,f,1,1,0,0,0,0,0,0,0,0,0,0,436.0
4,1.0,2.0,2.0,1,15,20,4.8,3001,22.0,4.8999999999999995,8.0,20,2.0,7.184628630309159,f,f,1,1,0,0,0,0,0,0,0,0,0,0,179.0
4,1.0,2.0,2.0,1,365,10,3.9,683,11.0,4.071428571428571,8.0,10,2.0,5.782842764973872,f,f,1,1,0,0,0,0,0,0,0,0,0,0,162.0
3,1.0,2.0,2.0,2,14,27,5.0,3803,10.0,4.9628571428571435,6.0,54,2.0,3.530544370582417,t,f,1,1,0,0,0,0,0,0,0,0,0,0,184.0
4,1.0,2.0,2.0,2,30,20,4.95,523,4.0,4.992857142857143,8.0,40,2.0,5.179182922997618,f,t,1,1,0,0,0,0,0,0,0,0,0,0,94.0
2,1.0,1.0,1.0,1,365,3,3.33,205,27.0,3.904285714285714,2.0,3,1.0,6.571582784278818,f,f,0,1,0,0,0,0,0,0,0,0,0,0,108.0
4,1.0,2.0,2.0,1,365,16,4.56,3582,10.0,4.661428571428572,8.0,16,2.0,5.504993589815057,f,f,1,1,0,0,0,0,0,0,0,0,0,0,122.0
5,1.0,2.0,3.0,2,365,16,5.0,156,13.0,4.9399999999999995,10.0,32,2.0,0.36193754908848264,t,f,1,1,0,0,0,0,0,0,0,0,0,0,608.0
2,1.0,1.0,1.0,1,365,8,4.88,156,6.0,4.895714285714285,2.0,8,2.0,7.561909145961012,t,t,1,1,0,0,0,0,0,0,0,0,0,0,126.0
4,1.0,1.0,3.0,90,365,1,5.0,1516,106.0,5.0,4.0,90,1.0,1.1073420169994979,f,f,1,1,0,0,0,0,0,0,0,0,0,0,136.0
4,2.0,2.0,2.0,1,90,0,4.89,838,0.0,4.892857142857143,8.0,0,,0.9237923298012403,f,f,1,1,0,0,0,0,0,0,0,0,0,0,222.0
2,1.0,1.0,1.0,90,730,1,5.0,2888,21.0,5.0,2.0,90,2.0,3.4001389892226115,t,f,1,1,0,0,0,0,0,0,0,0,0,0,128.0
2,1.0,1.0,1.0,30,365,0,4.89,992,0.0,4.892857142857143,2.0,0,,1.1077441117318658,f,t,1,1,0,0,0,0,0,0,0,0,0,0,375.0
2,1.0,1.0,1.0,90,180,2,4.5,154,56.0,4.785714285714286,2.0,180,1.0,2.559131628365675,f,t,0,1,0,0,0,0,0,0,0,0,0,0,105.0
4,1.0,2.0,2.0,1,90,12,4.58,4858,22.0,4.6899999999999995,8.0,12,2.0,5.753642513778949,t,f,1,1,0,0,0,0,0,0,0,0,0,0,227.0
4,2.5,2.0,2.0,30,180,0,4.89,1823,0.0,4.892857142857143,8.0,0,,6.99767540809932,f,f,1,1,0,0,0,0,0,0,0,0,0,0,144.0
2,1.0,1.0,1.0,2,28,9,4.89,3065,13.0,4.8428571428571425,2.0,18,2.0,4.064136800135749,f,t,1,1,0,0,0,0,0,0,0,0,0,0,133.0
2,1.0,1.0,1.0,90,180,2,3.0,154,142.0,3.2142857142857144,2.0,180,0.0,2.6441988107571075,f,t,0,1,0,0,0,0,0,0,0,0,0,0,99.0
4,2.0,2.0,2.0,1,365,8,4.75,2583,48.0,4.644285714285714,8.0,8,1.0,8.755604180866088,f,f,1,1,0,0,0,0,0,0,0,0,0,0,206.0
8,2.0,3.0,4.0,1,365,24,4.63,1321,25.0,4.672857142857143,24.0,24,1.0,4.309684186135011,t,f,1,1,0,0,0,0,0,0,0,0,0,0,342.0
1,1.0,1.0,1.0,2,90,6,5.0,4858,30.0,4.857142857142857,1.0,12,1.0,5.807169677075588,t,f,1,1,0,0,0,0,0,0,0,0,0,0,100.0
2,1.0,1.0,1.0,2,90,6,5.0,4858,16.0,4.881428571428572,2.0,12,2.0,5.633515774496705,t,f,1,1,0,0,0,0,0,0,0,0,0,0,96.0
2,1.0,1.0,1.0,2,90,3,4.67,4858,23.0,4.858571428571429,2.0,6,2.0,5.665336712767389,t,f,1,1,0,0,0,0,0,0,0,0,0,0,100.0
4,1.0,2.0,2.0,90,365,0,4.89,158,0.0,4.892857142857143,8.0,0,,9.00564591431546,f,t,1,1,0,0,0,0,0,0,0,0,0,0,390.0
5,2.0,2.0,2.0,90,365,3,4.0,711,38.0,3.9528571428571433,10.0,270,1.0,1.9927786832175804,f,t,1,1,0,0,0,0,0,0,0,0,0,0,207.0
2,1.5,1.0,1.0,90,365,0,4.89,2318,0.0,4.892857142857143,2.0,0,,8.08809558353723,f,f,1,0,0,0,0,0,0,0,0,0,0,0,428.0
2,1.0,1.0,1.0,90,365,0,4.89,730,0.0,4.892857142857143,2.0,0,,6.2435309911229275,f,t,1,1,0,0,0,0,0,0,0,0,0,0,48.0
4,1.0,2.0,2.0,2,30,17,4.88,477,9.0,4.9142857142857155,8.0,34,2.0,1.2840187447288511,f,f,1,1,0,0,0,0,0,0,0,0,0,0,264.0
6,2.0,2.0,3.0,2,28,2,5.0,3297,15.0,5.0,12.0,4,2.0,2.8612670639308164,,f,1,1,0,0,0,0,0,0,0,0,0,0,338.0
2,1.0,1.0,1.0,90,365,7,4.14,2441,20.0,4.265714285714286,2.0,630,2.0,1.1806759440968684,f,t,1,1,0,0,0,0,0,0,0,0,0,0,220.0
2,1.0,1.0,1.0,3,365,1,5.0,148,51.0,5.0,2.0,3,1.0,3.255579511502479,f,f,1,1,0,0,0,0,0,0,0,0,0,0,163.0
2,1.0,1.0,2.0,90,180,0,4.89,154,0.0,4.892857142857143,2.0,0,,2.6901348492971953,f,t,0,1,0,0,0,0,0,0,0,0,0,0,137.0
2,1.0,1.0,1.0,90,180,1,5.0,154,76.0,4.714285714285714,2.0,90,1.0,2.746755228296153,f,t,0,1,0,0,0,0,0,0,0,0,0,0,99.0
1,1.0,1.0,1.0,90,180,2,4.0,154,86.0,4.285714285714286,1.0,180,1.0,2.582417459532899,f,t,0,1,0,0,0,0,0,0,0,0,0,0,73.0
2,1.0,1.0,1.0,2,365,4,5.0,2606,25.0,4.928571428571429,2.0,8,1.0,4.362255359279198,f,f,0,1,0,0,0,0,0,0,0,0,0,0,157.0
5,2.0,3.0,3.0,1,365,35,4.89,1884,11.0,4.882857142857143,15.0,35,2.0,0.8513343064802541,,t,1,1,0,0,0,0,0,0,0,0,0,0,218.0
5,2.0,2.0,2.0,1,365,33,4.82,1884,6.0,4.807142857142858,10.0,33,2.0,1.0519636621500987,,t,1,1,0,0,0,0,0,0,0,0,0,0,294.0
4,1.0,1.0,1.0,2,365,2,5.0,4123,10.0,5.0,4.0,4,2.0,0.2900960934997528,f,f,1,1,0,0,0,0,0,0,0,0,0,0,309.0
2,1.0,1.0,1.0,90,90,12,4.33,217,15.0,4.487142857142857,2.0,1080,2.0,3.992347561608869,f,t,1,1,0,0,0,0,0,0,0,0,0,0,96.0
2,1.0,1.0,1.0,1,95,14,4.57,3454,17.0,4.591428571428572,2.0,14,2.0,8.87942717452673,f,t,1,1,0,0,0,0,0,0,0,0,0,0,70.0
4,1.0,1.0,2.0,1,365,15,5.0,144,18.0,4.894285714285714,4.0,15,2.0,0.3113050164685899,f,f,1,1,0,0,0,0,0,0,0,0,0,0,253.0
2,1.0,1.0,1.0,1,365,1,4.0,455,27.0,4.0,2.0,1,1.0,6.571543000553358,t,f,1,1,0,0,0,0,0,0,0,0,0,0,108.0
4,1.0,1.0,2.0,14,365,1,5.0,2403,51.0,5.0,4.0,14,1.0,0.8580198979454241,t,f,1,1,0,0,0,0,0,0,0,0,0,0,358.0
1,1.5,1.0,1.0,90,365,0,4.89,637,0.0,4.892857142857143,1.0,0,,6.548831992847482,f,f,1,1,0,0,0,0,0,0,0,0,0,0,44.0
2,1.0,1.0,1.0,1,7,0,4.89,4281,0.0,4.892857142857143,2.0,0,,0.9172308696680127,f,f,1,1,0,0,0,0,0,0,0,0,0,0,215.0
4,1.0,1.0,1.0,2,365,32,4.69,146,16.0,4.652857142857143,4.0,64,2.0,0.9805454510851931,t,f,0,1,0,0,0,0,0,0,0,0,0,0,188.0
2,1.0,1.0,1.0,3,365,4,4.75,3309,14.0,4.785714285714286,2.0,12,2.0,7.411401060210483,f,f,1,1,0,0,0,0,0,0,0,0,0,0,158.0
4,2.0,2.0,2.0,90,365,0,4.89,3189,0.0,4.892857142857143,8.0,0,,1.1109082489660373,t,f,1,1,0,0,0,0,0,0,0,0,0,0,254.0
4,1.0,1.0,2.0,90,365,0,4.89,2387,0.0,4.892857142857143,4.0,0,,0.8918843745534133,f,t,1,1,0,0,0,0,0,0,0,0,0,0,195.0
6,1.0,2.0,3.0,2,365,6,5.0,269,23.0,5.0,12.0,12,2.0,6.482828135884059,t,f,1,1,0,0,0,0,0,0,0,0,0,0,227.0
3,1.0,1.0,1.0,2,30,4,5.0,4686,59.0,5.0,3.0,8,1.0,6.209215531971,f,f,1,1,0,0,0,0,0,0,0,0,0,0,196.0
4,1.0,2.0,2.0,2,89,25,5.0,139,4.0,4.982857142857143,8.0,50,2.0,4.119756671130663,t,f,1,0,0,0,0,0,0,0,0,0,0,0,221.0
3,1.0,1.0,2.0,90,365,0,4.89,2387,0.0,4.892857142857143,3.0,0,,2.1036893075314964,f,t,1,1,0,0,0,0,0,0,0,0,0,0,165.0
4,2.0,2.0,2.0,4,1125,15,5.0,2224,6.0,4.971428571428571,8.0,60,2.0,0.6870918587600359,t,t,1,1,0,0,0,0,0,0,0,0,0,0,285.0
3,1.0,1.0,1.0,2,65,13,5.0,5671,8.0,4.988571428571428,3.0,26,2.0,3.026291374515659,f,f,1,1,0,0,0,0,0,0,0,0,0,0,216.0
5,2.0,3.0,3.0,1,365,34,4.79,168,14.0,4.815714285714286,15.0,34,2.0,0.9494570933679436,t,t,1,1,0,0,0,0,0,0,0,0,0,0,468.0
4,1.0,1.0,2.0,2,365,18,5.0,138,22.0,4.927142857142856,4.0,36,2.0,1.0947228915089071,f,f,1,1,0,0,0,0,0,0,0,0,0,0,310.0
2,1.0,0.0,2.0,90,365,4,3.5,2530,30.0,4.035714285714286,0.0,360,1.0,6.214944531827447,f,t,1,1,0,0,0,0,0,0,0,0,0,0,56.0
8,3.0,3.0,5.0,1,65,1,5.0,3325,21.0,4.714285714285714,24.0,1,2.0,3.06061455636635,f,f,1,1,0,0,0,0,0,0,0,0,0,0,654.0
1,1.0,1.0,1.0,90,180,1,5.0,154,72.0,4.714285714285714,1.0,90,1.0,2.6275300300048334,f,t,0,1,0,0,0,0,0,0,0,0,0,0,73.0
4,1.0,2.0,3.0,1,89,19,4.79,262,8.0,4.841428571428572,8.0,19,2.0,5.297136472562439,,f,1,1,0,0,0,0,0,0,0,0,0,0,140.0
4,2.0,2.0,2.0,5,14,1,5.0,4359,121.0,5.0,8.0,5,0.0,3.280762296476522,f,f,1,1,0,0,0,0,0,0,0,0,0,0,476.0
4,2.0,2.0,2.0,4,365,6,5.0,269,51.0,5.0,8.0,24,1.0,5.587534265824149,t,f,1,1,0,0,0,0,0,0,0,0,0,0,330.0
2,0.0,1.0,1.0,1,365,0,4.89,913,0.0,4.892857142857143,2.0,0,,3.990396015892921,f,t,0,1,0,0,0,0,0,0,0,0,0,0,78.0
2,1.0,1.0,1.0,2,365,8,4.5,3450,25.0,4.538571428571428,2.0,16,1.0,5.567543607415013,f,f,1,1,0,0,0,0,0,0,0,0,0,0,110.0
4,2.0,1.0,1.0,2,365,5,5.0,134,20.0,4.8,4.0,10,2.0,8.139163247224296,f,f,0,1,0,0,0,0,0,0,0,0,0,0,203.0
2,1.0,1.0,1.0,90,365,1,1.0,1707,54.0,1.0,2.0,90,1.0,0.9595171134104322,f,f,1,1,0,0,0,0,0,0,0,0,0,0,116.0
2,1.0,1.0,1.0,3,365,4,4.75,1548,33.0,4.857142857142857,2.0,12,1.0,0.8530729012903485,t,t,1,1,0,0,0,0,0,0,0,0,0,0,219.0
2,1.0,1.0,1.0,1,1125,5,4.8,354,22.0,4.771428571428571,2.0,5,2.0,7.681028971484584,t,f,1,1,0,0,0,0,0,0,0,0,0,0,71.0
2,1.0,1.0,1.0,1,365,6,4.67,135,6.0,4.785714285714286,2.0,6,2.0,5.439065073156581,f,f,1,1,0,0,0,0,0,0,0,0,0,0,112.0
2,1.0,1.0,1.0,1,365,15,4.87,200,8.0,4.904285714285714,2.0,15,2.0,7.7756884546139835,t,t,1,1,0,0,0,0,0,0,0,0,0,0,140.0
1,1.0,1.0,1.0,90,180,1,5.0,154,116.0,5.0,1.0,90,0.0,2.685068388963668,f,t,0,1,0,0,0,0,0,0,0,0,0,0,65.0
2,1.0,1.0,1.0,90,180,0,4.89,154,0.0,4.892857142857143,2.0,0,,2.7233002114840166,f,t,0,1,0,0,0,0,0,0,0,0,0,0,110.0
5,2.0,2.0,3.0,90,365,0,4.89,3550,0.0,4.892857142857143,10.0,0,,7.406369792735971,f,t,1,1,0,0,0,0,0,0,0,0,0,0,261.0
2,1.0,1.0,1.0,1,365,11,5.0,354,24.0,4.832857142857143,2.0,11,1.0,7.734403397569174,t,t,1,1,0,0,0,0,0,0,0,0,0,0,71.0
2,1.0,1.0,1.0,1,365,12,4.75,354,6.0,4.774285714285715,2.0,12,2.0,7.700297985671335,t,t,1,1,0,0,0,0,0,0,0,0,0,0,70.0
4,2.0,2.0,2.0,1,80,22,4.86,188,6.0,4.822857142857143,8.0,22,2.0,1.0539261015765244,f,t,1,1,0,0,0,0,0,0,0,0,0,0,242.0
4,1.0,1.0,2.0,90,180,0,4.89,554,0.0,4.892857142857143,4.0,0,,1.0519636621500987,t,f,1,1,0,0,0,0,0,0,0,0,0,0,318.0
2,1.0,1.0,1.0,2,365,3,4.33,2825,30.0,4.428571428571429,2.0,6,1.0,1.1733008357058223,f,f,1,1,0,0,0,0,0,0,0,0,0,0,143.0
2,1.0,1.0,1.0,90,545,0,4.89,3134,0.0,4.892857142857143,2.0,0,,0.5262146818762085,f,f,1,1,0,0,0,0,0,0,0,0,0,0,105.0
4,1.0,2.0,2.0,1,365,0,4.89,2467,0.0,4.892857142857143,8.0,0,,6.159122783429009,f,t,1,1,0,0,0,0,0,0,0,0,0,0,218.0
4,2.0,2.0,2.0,90,365,0,4.89,2387,0.0,4.892857142857143,8.0,0,,0.4429628670808866,f,t,1,1,0,0,0,0,0,0,0,0,0,0,299.0
2,1.0,1.0,1.0,90,365,1,4.0,1363,65.0,4.285714285714286,2.0,90,1.0,3.607175541377821,t,t,1,1,0,0,0,0,0,0,0,0,0,0,220.0
4,2.0,2.0,2.0,3,28,8,5.0,130,5.0,4.982857142857142,8.0,24,2.0,0.32907005509621934,f,f,1,1,0,0,0,0,0,0,0,0,0,0,314.0
6,2.0,2.0,3.0,1,31,19,4.79,3546,12.0,4.841428571428572,12.0,19,2.0,7.16306112885796,t,f,1,1,0,0,0,0,0,0,0,0,0,0,222.0
3,1.0,1.0,2.0,2,365,9,4.89,145,23.0,4.89,3.0,18,2.0,4.486508592949944,t,t,1,1,0,0,0,0,0,0,0,0,0,0,222.0
4,1.0,2.0,2.0,1,30,27,4.85,1133,9.0,4.855714285714286,8.0,27,2.0,5.8647503884745555,f,f,1,1,0,0,0,0,0,0,0,0,0,0,119.0
1,1.0,1.0,1.0,91,180,0,4.89,2591,0.0,4.892857142857143,1.0,0,,6.25486507925569,t,t,1,1,0,0,0,0,0,0,0,0,0,0,87.0
4,1.0,1.0,2.0,2,365,7,5.0,128,20.0,4.938571428571429,4.0,14,2.0,0.8004445233461747,f,f,1,1,0,0,0,0,0,0,0,0,0,0,325.0
2,1.0,0.0,1.0,1,365,2,3.0,913,120.0,3.0714285714285716,0.0,2,0.0,4.056274265425442,f,f,0,1,0,0,0,0,0,0,0,0,0,0,62.0
3,1.0,1.0,3.0,1,31,17,4.94,2881,13.0,4.871428571428572,3.0,17,2.0,6.684034500548408,f,f,1,1,0,0,0,0,0,0,0,0,0,0,349.0
2,1.0,1.0,1.0,90,365,0,4.89,4466,0.0,4.892857142857143,2.0,0,,3.434140864646881,f,t,1,1,0,0,0,0,0,0,0,0,0,0,100.0
2,2.0,1.0,1.0,1,365,5,4.4,3294,25.0,4.714285714285714,2.0,5,1.0,6.281993200702203,f,t,1,1,0,0,0,0,0,0,0,0,0,0,99.0
2,2.0,1.0,2.0,1,30,33,4.42,1069,19.0,4.545714285714285,2.0,33,2.0,2.2828761965792905,f,t,1,1,0,0,0,0,0,0,0,0,0,0,94.0
2,1.0,1.0,1.0,1,365,2,1.5,1788,107.0,2.642857142857143,2.0,2,1.0,3.913290549028755,f,f,1,1,0,0,0,0,0,0,0,0,0,0,72.0
4,1.0,2.0,3.0,90,365,0,4.89,4232,0.0,4.892857142857143,8.0,0,,4.680342746436958,f,f,1,1,0,0,0,0,0,0,0,0,0,0,160.0
6,1.0,2.0,3.0,1,14,5,4.4,2479,16.0,4.371428571428572,12.0,5,2.0,5.57351452713986,f,t,0,1,0,0,0,0,0,0,0,0,0,0,147.0
8,2.0,4.0,6.0,2,365,5,4.8,125,33.0,4.771428571428571,32.0,10,1.0,0.9703675296997988,f,t,0,1,0,0,0,0,0,0,0,0,0,0,400.0
6,2.0,4.0,4.0,1,365,14,4.64,1884,10.0,4.671428571428572,24.0,14,2.0,1.0519636621500987,,t,1,1,0,0,0,0,0,0,0,0,0,0,394.0
2,0.5,1.0,2.0,90,365,0,4.89,125,0.0,4.892857142857143,2.0,0,,6.379216668922909,f,f,1,0,0,0,0,0,0,0,0,0,0,0,97.0
4,1.0,2.0,2.0,3,1125,6,5.0,950,17.0,5.0,8.0,18,2.0,6.384212579543798,f,f,1,1,0,0,0,0,0,0,0,0,0,0,213.0
4,2.0,2.0,2.0,90,365,0,4.89,2387,0.0,4.892857142857143,8.0,0,,1.9038132836176895,f,t,1,1,0,0,0,0,0,0,0,0,0,0,449.0
6,2.0,3.0,3.0,2,90,17,4.65,134,9.0,4.782857142857144,18.0,34,2.0,8.059719260567258,f,f,1,0,0,0,0,0,0,0,0,0,0,0,300.0
6,1.0,2.0,3.0,90,365,32,4.81,301,12.0,4.811428571428571,12.0,2880,2.0,1.0945713292504686,t,f,1,0,0,0,0,0,0,0,0,0,0,0,356.0
6,1.0,1.0,2.0,2,365,13,4.77,128,18.0,4.781428571428571,6.0,26,2.0,1.0947228915089071,f,t,1,1,0,0,0,0,0,0,0,0,0,0,195.0
2,1.0,1.0,2.0,90,365,0,4.89,154,0.0,4.892857142857143,2.0,0,,2.7264953413007147,f,t,0,1,0,0,0,0,0,0,0,0,0,0,115.0
2,1.0,1.0,1.0,90,365,1,5.0,154,60.0,4.857142857142857,2.0,90,1.0,2.559030406710254,f,t,0,1,0,0,0,0,0,0,0,0,0,0,105.0
2,1.0,1.0,1.0,90,180,1,5.0,154,24.0,5.0,2.0,90,1.0,2.582182145629155,f,t,0,1,0,0,0,0,0,0,0,0,0,0,115.0
7,4.0,4.0,4.0,90,365,0,4.89,154,0.0,4.892857142857143,28.0,0,,2.778372157068946,f,t,0,1,0,0,0,0,0,0,0,0,0,0,467.0
2,1.0,1.0,1.0,30,365,1,5.0,3757,47.0,5.0,2.0,30,1.0,1.2224282239637,t,f,1,1,0,0,0,0,0,0,0,0,0,0,195.0
6,1.0,2.0,3.0,90,1125,12,4.75,2120,12.0,4.857142857142857,12.0,1080,2.0,0.45882128891826723,t,f,1,1,0,0,0,0,0,0,0,0,0,0,358.0
2,1.0,1.0,1.0,90,365,0,4.89,276,0.0,4.892857142857143,2.0,0,,7.307302919957835,f,t,1,1,0,0,0,0,0,0,0,0,0,0,42.0
6,2.0,3.0,3.0,2,365,0,4.89,122,0.0,4.892857142857143,18.0,0,,1.069711223927969,f,t,0,1,0,0,0,0,0,0,0,0,0,0,350.0
2,1.0,1.0,1.0,2,365,5,5.0,1548,23.0,4.971428571428571,2.0,10,2.0,0.7877443609743789,t,t,1,1,0,0,0,0,0,0,0,0,0,0,256.0
7,3.5,4.0,3.0,3,365,17,5.0,122,23.0,4.982857142857143,28.0,51,2.0,9.20254441336516,f,f,0,1,0,0,0,0,0,0,0,0,0,0,312.0
4,1.0,2.0,2.0,2,365,9,5.0,2902,5.0,4.952857142857143,8.0,18,2.0,5.3917287452619735,f,f,1,1,0,0,0,0,0,0,0,0,0,0,206.0
6,4.5,5.0,7.0,90,365,0,4.89,2846,0.0,4.892857142857143,30.0,0,,6.456244090409931,f,f,1,1,0,0,0,0,0,0,0,0,0,0,1000.0
1,1.0,1.0,1.0,90,365,0,4.89,3877,0.0,4.892857142857143,1.0,0,,1.244347843753756,f,t,1,1,0,0,0,0,0,0,0,0,0,0,179.0
4,1.0,2.0,2.0,3,365,8,4.88,3281,23.0,4.627142857142857,8.0,24,2.0,0.9300592861496598,f,f,1,1,0,0,0,0,0,0,0,0,0,0,334.0
4,1.0,1.0,2.0,2,21,11,5.0,131,8.0,4.884285714285714,4.0,22,2.0,0.39203520524042473,f,f,1,1,0,0,0,0,0,0,0,0,0,0,300.0
15,4.5,5.0,8.0,3,365,9,5.0,2307,26.0,5.0,75.0,27,1.0,5.999615553366001,,f,1,1,0,0,0,0,0,0,0,0,0,0,879.0
2,1.0,1.0,1.0,3,14,13,4.92,3071,16.0,4.911428571428571,2.0,39,2.0,3.946887154353849,f,f,1,1,0,0,0,0,0,0,0,0,0,0,93.0
5,1.0,2.0,3.0,2,180,22,4.45,1869,11.0,4.589999999999999,10.0,44,2.0,5.615246712978929,f,t,1,1,0,0,0,0,0,0,0,0,0,0,121.0
2,0.0,0.0,1.0,1,365,2,3.5,913,108.0,3.7857142857142856,0.0,2,1.0,4.136493046615134,f,t,0,1,0,0,0,0,0,0,0,0,0,0,75.0
1,1.0,0.0,1.0,1,365,0,4.89,913,0.0,4.892857142857143,0.0,0,,4.019106648687347,f,f,0,1,0,0,0,0,0,0,0,0,0,0,82.0
6,2.0,2.0,2.0,90,180,0,4.89,2815,0.0,4.892857142857143,12.0,0,,0.6541914922576478,f,f,1,1,0,0,0,0,0,0,0,0,0,0,602.0
4,2.0,2.0,2.0,3,365,12,5.0,118,15.0,5.0,8.0,36,2.0,2.499485614620324,f,f,1,0,0,0,0,0,0,0,0,0,0,0,431.0
2,1.0,1.0,1.0,90,365,1,5.0,637,50.0,5.0,2.0,90,1.0,5.550903603192744,f,f,1,1,0,0,0,0,0,0,0,0,0,0,124.0
2,1.0,1.0,1.0,1,14,15,5.0,3779,8.0,4.97,2.0,15,2.0,4.313240241847144,f,f,1,1,0,0,0,0,0,0,0,0,0,0,135.0
4,2.0,2.0,3.0,1,365,22,4.91,3274,4.0,4.881428571428572,8.0,22,2.0,0.9240052431816764,f,f,1,1,0,0,0,0,0,0,0,0,0,0,285.0
3,1.0,1.0,2.0,1,365,1,3.0,1788,49.0,3.0,3.0,1,1.0,3.997585080848128,f,f,1,1,0,0,0,0,0,0,0,0,0,0,87.0
11,2.5,5.0,6.0,1,30,18,4.17,512,4.0,4.348571428571428,55.0,18,2.0,5.25973691817149,f,f,1,1,0,0,0,0,0,0,0,0,0,0,553.0
6,1.0,1.0,3.0,3,365,6,5.0,117,5.0,5.0,6.0,18,2.0,0.26483869733820986,f,f,1,0,0,0,0,0,0,0,0,0,0,0,476.0
6,1.5,2.0,3.0,2,365,10,4.9,116,29.0,4.8,12.0,20,1.0,4.076546545741368,f,f,1,1,0,0,0,0,0,0,0,0,0,0,328.0
5,1.0,2.0,3.0,1,365,13,4.92,269,26.0,4.847142857142857,10.0,13,1.0,1.028749317032051,f,t,1,1,0,0,0,0,0,0,0,0,0,0,283.0
2,1.0,1.0,1.0,90,365,1,5.0,154,96.0,4.857142857142857,2.0,90,1.0,2.515551361914193,f,t,0,1,0,0,0,0,0,0,0,0,0,0,75.0
8,2.0,3.0,3.0,90,150,3,4.0,3467,23.0,4.238571428571428,24.0,270,2.0,0.9360087211503555,f,t,1,1,0,0,0,0,0,0,0,0,0,0,336.0
2,1.0,1.0,1.0,90,365,0,4.89,2530,0.0,4.892857142857143,2.0,0,,7.404186164772659,f,t,1,1,0,0,0,0,0,0,0,0,0,0,52.0
4,1.0,2.0,2.0,2,365,11,5.0,2320,5.0,4.987142857142857,8.0,22,2.0,3.7932158729384162,f,f,1,1,0,0,0,0,0,0,0,0,0,0,226.0
1,1.0,1.0,1.0,90,365,0,4.89,154,0.0,4.892857142857143,1.0,0,,2.72589942683279,f,t,0,1,0,0,0,0,0,0,0,0,0,0,73.0
1,1.0,1.0,1.0,90,365,1,5.0,154,108.0,5.0,1.0,90,1.0,2.525210163702913,f,t,0,1,0,0,0,0,0,0,0,0,0,0,60.0
8,2.0,3.0,3.0,1,150,2,3.0,272,20.0,3.5,24.0,2,2.0,0.9360087211503555,f,t,1,1,0,0,0,0,0,0,0,0,0,0,270.0
