accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_age_days,days_since_last_review,avg_review_score,season,distance_to_center_km,accommodates_bedrooms,min_nights_reviews,Has_Wifi,Has_Kitchen,Has_Heating,Has_TV,Has_Essentials,Has_Hair_Dryer,Has_Iron,Has_Free_Parking,Has_Hangers,Has_Laptop_Friendly_Workspace,host_has_profile_pic_binary,host_identity_verified_binary,host_is_superhost,instant_bookable,room_Private room,room_Shared room,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,price
2,1.0,0.0,1.0,90,360,95,4.84,4140,2068.0,4.887142857142857,3.0,0.19758830294083973,0.0,8550,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,185.0
3,1.0,1.0,2.0,90,180,226,4.96,4175,20.0,4.945714285714287,2.0,5.58035407104683,3.0,20340,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,149.0
2,1.0,1.0,1.0,90,180,11,4.73,4277,683.0,4.801428571428572,2.0,1.0582802264099345,2.0,990,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.0
3,1.0,1.0,1.0,5,60,26,4.81,4772,275.0,4.869999999999999,3.0,2.7162296980562575,3.0,130,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,357.0
4,1.0,2.0,2.0,4,730,52,4.75,5044,305.0,4.799999999999999,2.0,4.907014575098822,8.0,208,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.0
2,1.0,1.0,1.0,90,365,8,4.88,4582,602.0,4.93,3.0,2.679171749215704,2.0,720,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0
2,1.0,1.0,2.0,2,1125,830,4.92,4101,2.0,4.9399999999999995,2.0,3.392644772640721,2.0,1660,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120.0
4,1.0,1.0,2.0,1,40,542,4.72,4093,9.0,4.7299999999999995,2.0,0.3982939297610342,4.0,542,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,249.0
2,1.0,1.0,1.0,90,1125,16,4.81,4090,309.0,4.864285714285714,2.0,6.520209279015702,2.0,1440,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,99.0
4,2.0,2.0,2.0,90,730,110,4.95,4150,60.0,4.944285714285714,1.0,2.3750680620169153,8.0,9900,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,600.0
2,1.0,1.0,1.0,1,1125,116,4.47,4085,36.0,4.551428571428571,1.0,5.001744827421598,2.0,116,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.0
6,2.0,2.0,4.0,1,366,213,4.87,5655,64.0,4.851428571428571,1.0,0.5267601262790959,12.0,213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,530.0
2,1.0,0.0,1.0,2,90,530,4.95,4397,10.0,4.902857142857143,2.0,1.2536769861149433,0.0,1060,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,279.0
2,1.0,1.0,1.0,90,1125,103,4.64,4355,23.0,4.7057142857142855,2.0,0.4405831815339906,2.0,9270,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0
2,1.0,1.0,1.0,2,20,487,4.82,4726,10.0,4.867142857142857,2.0,1.5737235597421406,2.0,974,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,113.0
8,1.0,4.0,3.0,2,14,3,4.0,4083,3136.0,4.8100000000000005,3.0,4.420292805235687,32.0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,722.0
4,1.0,1.0,1.0,90,1125,12,4.5,5782,671.0,4.548571428571429,2.0,0.23635059680673115,4.0,1080,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,146.0
3,1.0,1.0,1.0,1,1125,344,4.9,4216,4.0,4.897142857142858,2.0,4.88493590327241,3.0,344,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,180.0
4,1.0,2.0,2.0,1,365,75,4.79,4920,23.0,4.782857142857144,2.0,1.0999543960853289,8.0,75,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,250.0
4,1.5,2.0,2.0,90,180,24,4.96,4292,1007.0,4.93,3.0,0.39778722314811776,8.0,2160,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,400.0
2,1.0,1.0,1.0,28,365,58,4.62,4577,169.0,4.707142857142857,0.0,7.392531843722427,2.0,1624,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,50.0
2,1.0,1.0,1.0,90,180,55,4.87,4046,268.0,4.925714285714286,3.0,3.858824392519777,2.0,4950,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,120.0
2,1.0,1.0,1.0,3,70,177,4.95,5075,9.0,4.941428571428571,2.0,1.19432822095086,2.0,531,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,180.0
6,2.0,2.0,3.0,30,1125,6,4.33,4758,35.0,4.427142857142856,1.0,0.4172232549569469,12.0,180,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,352.0
3,1.0,1.0,2.0,2,365,96,4.98,4011,5.0,4.957142857142856,2.0,5.351758767380015,3.0,192,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,158.0
5,2.5,2.0,3.0,90,700,0,4.89,4994,0.0,4.892857142857143,,2.831890821691141,10.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,315.0
6,4.5,3.0,3.0,1,1125,165,4.79,3997,9.0,4.840000000000001,2.0,3.6745613885018202,18.0,165,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,451.0
1,1.0,1.0,1.0,90,365,32,4.59,5122,73.0,4.781428571428571,1.0,6.598506884905175,1.0,2880,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,44.0
4,1.0,2.0,2.0,90,1125,12,4.42,5008,2447.0,4.538571428571429,3.0,0.7077322450598805,8.0,1080,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,455.0
10,3.0,5.0,5.0,1,1125,335,4.78,4057,14.0,4.778571428571429,2.0,5.15528514314442,50.0,335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,900.0
2,1.0,1.0,1.0,90,360,25,4.2,5122,189.0,4.491428571428572,0.0,6.787615420859056,2.0,2250,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,91.0
9,2.0,5.0,6.0,2,700,89,4.75,4077,23.0,4.758571428571428,2.0,3.228200550761609,45.0,178,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,900.0
4,1.0,1.0,2.0,3,60,420,4.79,4396,6.0,4.859999999999999,2.0,4.1425953570905305,4.0,1260,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0
2,1.0,1.0,1.0,3,10,830,4.93,4012,15.0,4.945714285714286,2.0,5.360286847476582,2.0,2490,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,90.0
4,2.0,2.0,2.0,90,730,0,4.89,3948,0.0,4.892857142857143,,3.8619502223693054,8.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,395.0
4,2.0,2.0,3.0,2,365,319,4.96,5172,7.0,4.952857142857143,2.0,2.783926815708059,8.0,638,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,423.0
4,1.0,1.0,2.0,90,365,123,4.74,3922,37.0,4.74,1.0,3.822753282657888,4.0,11070,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,229.0
4,1.0,2.0,2.0,3,1125,36,4.97,3937,8.0,4.947142857142857,2.0,3.7521001308584756,8.0,108,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,315.0
4,1.0,2.0,2.0,90,1125,0,4.89,5584,0.0,4.892857142857143,,0.4808361974309775,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,546.0
2,1.0,1.0,1.0,3,90,132,4.86,4500,123.0,4.842857142857143,0.0,3.8958931584344,2.0,396,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,218.0
2,1.0,1.0,1.0,90,1125,35,4.57,5008,672.0,4.55,2.0,8.840273302080636,2.0,3150,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,207.0
2,1.0,1.0,1.0,90,730,69,4.86,4485,24.0,4.867142857142857,1.0,0.3236286941615616,2.0,6210,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,187.0
3,1.0,1.0,2.0,90,180,524,4.86,3263,139.0,4.802857142857143,0.0,1.0304582522107664,3.0,47160,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0
2,1.0,1.0,1.0,3,1125,115,4.9,3902,8.0,4.857142857142857,2.0,5.3168802248947955,2.0,345,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119.0
1,1.0,0.0,1.0,90,730,102,4.59,4522,281.0,4.717142857142856,3.0,0.7021444439443747,0.0,9180,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,71.0
2,1.0,1.0,1.0,4,180,354,4.82,2555,23.0,4.875714285714286,2.0,8.17542745931239,2.0,1416,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,87.0
4,1.0,2.0,2.0,90,1125,44,4.91,5008,2311.0,4.808571428571428,0.0,2.389582229695873,8.0,3960,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,84.0
6,1.0,2.0,4.0,2,60,379,4.78,3861,8.0,4.8500000000000005,2.0,6.1459533859167665,12.0,758,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,214.0
4,1.0,1.0,2.0,4,1123,267,4.75,3855,30.0,4.827142857142857,1.0,3.315375757756998,4.0,1068,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,173.0
6,1.5,3.0,3.0,90,1125,83,4.88,4074,162.0,4.855714285714286,0.0,5.092019616825391,18.0,7470,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,242.0
4,1.0,1.0,1.0,6,1125,3,4.67,3970,1774.0,4.8585714285714285,2.0,0.41693516740478787,4.0,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,367.0
2,1.5,2.0,2.0,4,23,225,4.97,5734,12.0,4.94,2.0,1.218852727731544,4.0,900,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,490.0
2,1.0,1.0,1.0,90,250,161,4.91,3834,36.0,4.911428571428571,1.0,5.410814823649186,2.0,14490,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0
2,1.0,1.0,1.0,3,7,595,4.92,3820,10.0,4.935714285714285,2.0,3.6523353460850876,2.0,1785,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,130.0
2,1.0,1.0,1.0,90,365,20,4.95,3910,160.0,4.96,0.0,0.8781457217960676,2.0,1800,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.0
2,1.0,1.0,1.0,90,1125,14,4.79,4582,55.0,4.8585714285714285,1.0,2.6677594217859486,2.0,1260,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0
3,1.0,2.0,2.0,2,1125,357,4.42,3769,14.0,4.484285714285714,2.0,1.0592708597663352,6.0,714,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,257.0
3,1.0,2.0,2.0,90,600,75,4.85,3854,181.0,4.859999999999999,0.0,0.24662064826391597,6.0,6750,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,196.0
2,1.0,1.0,1.0,2,21,1083,4.92,3756,20.0,4.932857142857143,2.0,4.6038224244748,2.0,2166,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128.0
2,1.0,0.0,1.0,90,1125,46,5.0,4518,184.0,4.944285714285714,0.0,0.48785472334716296,0.0,4140,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,180.0
4,1.0,2.0,2.0,2,30,330,4.95,3748,16.0,4.948571428571428,2.0,4.186197105381999,8.0,660,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,257.0
4,1.0,2.0,2.0,3,1125,298,4.83,4649,8.0,4.887142857142857,2.0,3.7089269160691445,8.0,894,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,170.0
4,1.0,1.0,2.0,90,365,140,4.79,3922,51.0,4.748571428571429,1.0,3.8446287351094677,4.0,12600,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,364.0
2,1.0,0.0,1.0,3,27,406,4.91,4362,9.0,4.897142857142858,2.0,6.537113232934257,0.0,1218,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,209.0
2,1.0,1.0,1.0,90,730,32,4.91,4029,178.0,4.858571428571429,0.0,0.9623513627890308,2.0,2880,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,170.0
5,1.0,2.0,2.0,2,1125,467,4.94,4894,9.0,4.954285714285715,2.0,4.067795042023354,10.0,934,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,184.0
2,1.0,1.0,1.0,90,365,5,5.0,3910,175.0,5.0,0.0,0.9687317135008608,2.0,450,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.0
8,4.0,4.0,4.0,3,35,41,5.0,4861,197.0,4.951428571428571,0.0,5.5739838441519165,32.0,123,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1350.0
6,2.5,3.0,3.0,14,95,27,4.93,4612,1350.0,4.871428571428572,3.0,4.572351065326906,18.0,378,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1500.0
4,1.0,2.0,2.0,90,1125,41,4.5,2922,168.0,4.642857142857143,0.0,4.006328025503911,8.0,3690,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,180.0
2,1.0,1.0,1.0,2,1125,17,4.88,4379,5.0,4.905714285714285,2.0,0.38353055154370524,2.0,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,206.0
2,1.0,1.0,1.0,5,180,111,4.82,3998,23.0,4.847142857142858,2.0,6.21587440096997,2.0,555,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82.0
10,2.5,4.0,4.0,3,1125,103,4.9,3905,6.0,4.898571428571429,2.0,3.181259741358042,40.0,309,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,695.0
2,1.0,2.0,1.0,90,1125,90,4.91,3713,77.0,4.9471428571428575,1.0,3.6562229939440325,4.0,8100,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,145.0
2,1.0,1.0,1.0,90,365,21,4.48,5122,143.0,4.532857142857142,0.0,6.727079583383369,2.0,1890,0,0,0,0,0,0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,70.0
4,1.5,2.0,2.0,90,1125,66,4.95,3677,249.0,4.897142857142858,3.0,6.68202962972958,8.0,5940,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,250.0
4,2.0,2.0,2.0,90,365,282,4.87,5388,113.0,4.835714285714286,1.0,0.9632798649095176,8.0,25380,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.0
2,1.0,1.0,1.0,95,730,8,5.0,3674,296.0,4.927142857142857,3.0,0.9230591929478095,2.0,760,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139.0
6,2.5,3.0,3.0,5,35,64,4.95,3671,195.0,4.957142857142857,0.0,4.523997921628995,18.0,320,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,585.0
4,2.0,2.0,2.0,90,1000,45,4.73,3660,1341.0,4.777142857142857,3.0,2.2675289925262048,8.0,4050,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,120.0
2,1.0,0.0,1.0,7,45,274,4.87,5198,13.0,4.8914285714285715,2.0,4.227203505843159,0.0,1918,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,118.0
3,1.0,0.0,1.0,28,28,76,4.92,3654,5.0,4.93,2.0,6.366239160866178,0.0,2128,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,82.0
3,1.0,2.0,2.0,3,59,356,4.92,4305,20.0,4.909999999999999,2.0,2.0868712829100162,6.0,1068,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,325.0
4,2.0,2.0,2.0,399,399,0,4.89,5450,0.0,4.892857142857143,,0.5428267445197431,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,256.0
2,1.0,1.0,1.0,3,120,179,4.92,3646,24.0,4.887142857142857,1.0,2.1184327753013017,2.0,537,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,172.0
6,1.5,2.0,3.0,30,1100,182,4.9,3919,11.0,4.872857142857143,2.0,5.460944991084481,12.0,5460,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,309.0
